CLAVE,NOMBRE,ESTADO,MUNICIPIO,ORG_CUENCA,CUENCA,TIPO_EST,INICIO,MAS_RECIENTE,SITUACION,LONGITUD,LATITUD,ALTITUD,DIARIOS,MENSUALES,EXTREMOS,NORMALES_1961_1990,NORMALES_1971_2000,NORMALES_1981_2010,NORMALES_1991_2020
26037, GOLFO DE SANTA CLARA,SONORA,SAN LUIS RÍO COLORADO,NOROESTE,VALLE DE SAN LUIS,CLIMATOLÓGICA,1971-01-01,1985-10-31,SUSPENDIDA,-114.5,31.68333333,10,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26037.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26037.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26037.txt,,,,
26038, ATIL,SONORA,ATIL,NOROESTE,RÍO MAGDALENA,CLIMATOLÓGICA,1927-05-01,1999-07-31,SUSPENDIDA,-111.5838889,30.84361111,1253,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26038.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26038.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26038.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26038.txt,,,
26041, QUITOVAC II,SONORA,GENERAL PLUTARCO ELÍAS CALLES,NOROESTE,RÍO CONCEPCIÓN,CLIMATOLÓGICA,1969-01-01,1986-03-31,SUSPENDIDA,-112.7322222,31.52777778,447,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26041.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26041.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26041.txt,,,,
26042, SAN ANTONIO,SONORA,ÁLAMOS,NOROESTE,RÍO MAYO 1,CLIMATOLÓGICA,1965-07-01,1973-06-30,SUSPENDIDA,-108.6666667,27.35,1534,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26042.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26042.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26042.txt,,,,
26044, HUATABAMPO,SONORA,HUATABAMPO,NOROESTE,RÍO MAYO 3,CLIMATOLÓGICA,1969-01-01,1991-04-30,SUSPENDIDA,-109.6422222,26.8275,18,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26044.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26044.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26044.txt,,,,
26046, LA COLORADA,SONORA,LA COLORADA,NOROESTE,RÍO SONORA 3,CLIMATOLÓGICA,1960-06-01,1988-09-21,SUSPENDIDA,-110.5766667,28.80194444,390,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26046.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26046.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26046.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26046.txt,,,
26047, LA DURA,SONORA,ROSARIO,NOROESTE,RÍO YAQUI 2,CLIMATOLÓGICA,1946-03-01,1985-05-31,SUSPENDIDA,-109.55,28.38333333,204,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26047.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26047.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26047.txt,,,,
26048, LA ESTRELLA,SONORA,SOYOPA,NOROESTE,RÍO YAQUI 2,CLIMATOLÓGICA,1964-03-01,2006-11-30,SUSPENDIDA,-109.6397222,28.94916667,674,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26048.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26048.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26048.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26048.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26048.txt,,
26049, GUADALUPE (CFE),SONORA,SAHUARIPA,NOROESTE,RÍO YAQUI 1,CLIMATOLÓGICA,1957-08-01,1990-05-31,SUSPENDIDA,-108.7455556,28.94694444,833,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26049.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26049.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26049.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26049.txt,,,
26051, EL LINDERO,SONORA,NAVOJOA,NOROESTE,RÍO MAYO 3,CLIMATOLÓGICA,1970-04-01,1991-06-17,SUSPENDIDA,-109.4108333,26.87861111,12,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26051.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26051.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26051.txt,,,,
26054, MOCTEZUMA,SONORA,VILLA HIDALGO,NOROESTE,RÍO YAQUI 1,CLIMATOLÓGICA,1943-05-01,1989-08-31,SUSPENDIDA,-109.6833333,29.8,624,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26054.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26054.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26054.txt,,,,
26055, MULATOS (SMN),SONORA,SAHUARIPA,NOROESTE,RÍO YAQUI 1,CLIMATOLÓGICA,1986-01-01,2005-03-31,SUSPENDIDA,-108.7480556,28.65888889,1395,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26055.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26055.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26055.txt,,,,
26056, MUMUNCUARA,SONORA,HUATABAMPO,NOROESTE,RÍO MAYO 3,CLIMATOLÓGICA,1962-02-01,1998-12-31,SUSPENDIDA,-109.4022222,26.80666667,6,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26056.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26056.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26056.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26056.txt,,,
26058, NACORI GRANDE,SONORA,VILLA PESQUEIRA,NOROESTE,RÍO MÁTAPE 1,CLIMATOLÓGICA,1961-01-01,1973-07-31,SUSPENDIDA,-110.05,29.06666667,634,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26058.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26058.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26058.txt,,,,
26059, NACOZARI (SMN),SONORA,NACOZARI DE GARCÍA,NOROESTE,RÍO YAQUI 1,CLIMATOLÓGICA,1984-01-01,2014-08-31,SUSPENDIDA,-109.6875,30.37444444,1100,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26059.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26059.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26059.txt,,,,
26060, NACHUQUIS,SONORA,NAVOJOA,NOROESTE,RÍO MAYO 3,CLIMATOLÓGICA,1970-03-01,1991-06-17,SUSPENDIDA,-109.5427778,27.07694444,33,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26060.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26060.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26060.txt,,,,
26064, OPODEPE,SONORA,OPODEPE,NOROESTE,RÍO SAN MIGUEL,CLIMATOLÓGICA,1944-10-01,1984-08-31,SUSPENDIDA,-110.6272222,29.92611111,663,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26064.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26064.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26064.txt,,,,
26066, PALO VERDE,SONORA,HERMOSILLO,NOROESTE,RÍO SONORA 3,CLIMATOLÓGICA,1963-01-01,2021-12-31,SUSPENDIDA,-111.3655556,28.79555556,79,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26066.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26066.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26066.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26066.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26066.txt,,
26067, NACORI CHICO (CFE),SONORA,NÁCORI CHICO,NOROESTE,RÍO YAQUI 1,CLIMATOLÓGICA,1957-08-01,1994-12-31,SUSPENDIDA,-108.9813889,29.68833333,549,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26067.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26067.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26067.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26067.txt,,,
26069, PRESA LA ANGOSTURA,SONORA,VILLA HIDALGO,NOROESTE,RÍO BAVISPE,CLIMATOLÓGICA,1937-10-01,2018-03-28,SUSPENDIDA,-109.3855556,30.44166667,925,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26069.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26069.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26069.txt,,,,
26070, GUAYMAS (FFCC),SONORA,GUAYMAS,NOROESTE,RÍO MÁTAPE 2,CLIMATOLÓGICA,1969-01-01,1986-12-31,SUSPENDIDA,-110.85,28.08333333,168,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26070.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26070.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26070.txt,,,,
26071, PUERTO LIBERTAD,SONORA,PITIQUITO,NOROESTE,ARIVAIPA - PUERTO LIBERTAD,CLIMATOLÓGICA,1960-11-01,2008-08-31,SUSPENDIDA,-112.685,29.90888889,13,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26071.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26071.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26071.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26071.txt,,,
26072, PUERTO PEÑASCO (SMN),SONORA,PUERTO PEÑASCO,NOROESTE,RÍO SONOYTA 2,CLIMATOLÓGICA,1952-03-01,2015-08-10,SUSPENDIDA,-113.5369444,31.31666667,10,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26072.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26072.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26072.txt,,,,
26078, SAHUARIPA  (CFE),SONORA,SAHUARIPA,NOROESTE,RÍO YAQUI 1,CLIMATOLÓGICA,1959-02-01,1993-12-31,SUSPENDIDA,-109.2394444,29.07277778,429,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26078.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26078.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26078.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26078.txt,,,
26079, SAN ARTURO,SONORA,HERMOSILLO,NOROESTE,RÍO SONORA 3,CLIMATOLÓGICA,1966-01-01,1969-08-31,SUSPENDIDA,-111.4833333,28.4,2,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26079.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26079.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26079.txt,,,,
26081, SAN BERNARDO (DGE),SONORA,ÁLAMOS,NOROESTE,RÍO MAYO 2,CLIMATOLÓGICA,1942-06-01,1970-12-31,SUSPENDIDA,-108.8666667,27.4,356,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26081.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26081.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26081.txt,,,,
26083, SAN JAVIER,SONORA,SAN JAVIER,NOROESTE,RÍO YAQUI 2,CLIMATOLÓGICA,1943-02-01,1997-08-31,SUSPENDIDA,-109.7383333,28.59416667,778,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26083.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26083.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26083.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26083.txt,,,
26084, SAN JORGE,SONORA,HERMOSILLO,NOROESTE,RÍO SONORA 3,CLIMATOLÓGICA,1966-01-01,1981-10-31,SUSPENDIDA,-111.6,28.66666667,25,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26084.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26084.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26084.txt,,,,
26085, SAN JOSE,SONORA,HERMOSILLO,NOROESTE,RÍO SONORA 3,CLIMATOLÓGICA,1966-01-01,1986-06-30,SUSPENDIDA,-111.6616667,28.83833333,29,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26085.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26085.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26085.txt,,,,
26086, SAN LUIS RIO COLORADO (SMN),SONORA,SAN LUIS RÍO COLORADO,NOROESTE,VALLE DE SAN LUIS,CLIMATOLÓGICA,1924-08-01,1987-12-31,SUSPENDIDA,-114.7333333,32.43333333,50,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26086.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26086.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26086.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26086.txt,,,
26088, SAN PEDRO DE LA CUEVA (CFE),SONORA,SAN PEDRO DE LA CUEVA,NOROESTE,RÍO YAQUI 1,CLIMATOLÓGICA,1959-01-01,1995-12-31,SUSPENDIDA,-109.7333333,29.28333333,335,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26088.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26088.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26088.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26088.txt,,,
26089, SANTA ANA (DGE),SONORA,SANTA ANA,NOROESTE,RÍO MAGDALENA,CLIMATOLÓGICA,1950-01-01,2005-11-30,SUSPENDIDA,-111.1333333,30.55,680,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26089.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26089.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26089.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26089.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26089.txt,,
26090, PRESA ABELARDO RODRIGUEZ,SONORA,HERMOSILLO,NOROESTE,RÍO SONORA 2,CLIMATOLÓGICA,1966-01-01,1987-12-31,SUSPENDIDA,-110.9194444,29.08277778,225,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26090.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26090.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26090.txt,,,,
26091, PRESA ADOLFO RUIZ CORTINEZ,SONORA,ÁLAMOS,NOROESTE,RÍO MAYO 2,CLIMATOLÓGICA,1966-01-01,1974-12-31,SUSPENDIDA,-109.1075,27.22694444,147,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26091.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26091.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26091.txt,,,,
26092, PRESA CUAUHTEMOC,SONORA,TUBUTAMA,NOROESTE,RÍO MAGDALENA,CLIMATOLÓGICA,1951-05-01,2015-02-28,SUSPENDIDA,-111.515,30.87055556,628,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26092.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26092.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26092.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26092.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26092.txt,,
26094, SANTA ROSA,SONORA,YÉCORA,NOROESTE,RÍO YAQUI 2,CLIMATOLÓGICA,1957-01-01,1990-08-31,SUSPENDIDA,-109.1061111,28.47277778,1027,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26094.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26094.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26094.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26094.txt,,,
26095, SASABE,SONORA,SÁRIC,NOROESTE,RÍO MAGDALENA,CLIMATOLÓGICA,1966-06-01,1971-04-30,SUSPENDIDA,-111.5455556,31.47361111,1080,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26095.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26095.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26095.txt,,,,
26097, TAJITOS,SONORA,CABORCA,NOROESTE,RÍO CONCEPCIÓN,CLIMATOLÓGICA,1966-01-01,1972-06-30,SUSPENDIDA,-112.35,30.95,333,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26097.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26097.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26097.txt,,,,
26101, TONICHI,SONORA,SOYOPA,NOROESTE,RÍO YAQUI 2,CLIMATOLÓGICA,1945-07-01,2000-01-31,SUSPENDIDA,-109.5666667,28.6,199,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26101.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26101.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26101.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26101.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26101.txt,,
26103, TRINCHERAS,SONORA,TRINCHERAS,NOROESTE,RÍO MAGDALENA,CLIMATOLÓGICA,1960-01-01,2017-07-25,SUSPENDIDA,-111.5308333,30.39944444,510,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26103.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26103.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26103.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales6190/son/nor6190_26103.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales7100/son/nor7100_26103.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Normales8110/son/nor8110_26103.txt,
26104, CIUDAD OBREGON (FFCC),SONORA,CAJEME,NOROESTE,RÍO YAQUI 3,CLIMATOLÓGICA,1941-01-01,1978-12-30,SUSPENDIDA,-110,27.5,30,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26104.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26104.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26104.txt,,,,
26105, URES (SMN),SONORA,URES,NOROESTE,RÍO SONORA 1,CLIMATOLÓGICA,1921-01-01,1977-06-15,SUSPENDIDA,-110.3833333,29.43333333,937,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26105.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26105.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26105.txt,,,,
26106, VALLE TACUPETO,SONORA,SAHUARIPA,NOROESTE,RÍO YAQUI 1,CLIMATOLÓGICA,1966-01-01,1987-12-31,SUSPENDIDA,-109.1644444,28.7975,561,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26106.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26106.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26106.txt,,,,
26108, YAVAROS I,SONORA,HUATABAMPO,NOROESTE,RÍO MAYO 3,CLIMATOLÓGICA,1966-01-01,1971-08-31,SUSPENDIDA,-109.5333333,26.71666667,2,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26108.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26108.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26108.txt,,,,
26110, TEONADEPA,SONORA,CUMPAS,NOROESTE,RÍO YAQUI 1,CLIMATOLÓGICA,1967-06-01,1987-01-31,SUSPENDIDA,-109.7958333,29.99166667,741,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26110.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26110.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26110.txt,,,,
26111, C.I.P.E.S. CARBO,SONORA,CARBÓ,NOROESTE,RÍO SONORA 2,CLIMATOLÓGICA,1972-07-01,1974-12-31,SUSPENDIDA,-110.95,29.68333333,463,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26111.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26111.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26111.txt,,,,
26112, SANTA AMELIA,SONORA,EMPALME,NOROESTE,RÍO MÁTAPE 2,CLIMATOLÓGICA,1991-06-01,2002-05-31,SUSPENDIDA,-110.6705556,28.0425,87,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26112.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26112.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26112.txt,,,,
26113, C.I.P.E.S. R GRANADA,SONORA,CARBÓ,NOROESTE,RÍO SONORA 2,CLIMATOLÓGICA,1972-07-01,1975-12-31,SUSPENDIDA,-110.9833333,29.68333333,490,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Diarios/son/dia26113.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Mensuales/son/mes26113.txt,https://smn.conagua.gob.mx/tools/RESOURCES/Normales_Climatologicas/Med-Extr/son/medex26113.txt,,,,
